word,VERB,NOUN,PRON,ADJ,ADV,ADP,CONJ,DET,NUM,PRT,X,.
vouching,1,0,0,0,0,0,0,0,0,0,0,0
Jackie,0,3,0,0,0,0,0,0,0,0,0,0
hurting,1,0,0,0,0,0,0,0,0,0,0,0
Boston's,0,1,0,0,0,0,0,0,0,0,0,0
Stubblefield,0,2,0,0,0,0,0,0,0,0,0,0
re-examine,3,0,0,0,0,0,0,0,0,0,0,0
value-judgments,0,1,0,0,0,0,0,0,0,0,0,0
govern,5,0,0,0,0,0,0,0,0,0,0,0
grasped,9,0,0,0,0,0,0,0,0,0,0,0
jungles,0,2,0,0,0,0,0,0,0,0,0,0
untracked,0,0,0,1,0,0,0,0,0,0,0,0
lords,0,1,0,0,0,0,0,0,0,0,0,0
incriminating,1,0,0,0,0,0,0,0,0,0,0,0
Huge,0,0,0,1,0,0,0,0,0,0,0,0
extraterrestrial,0,0,0,2,0,0,0,0,0,0,0,0
polarities,0,1,0,0,0,0,0,0,0,0,0,0
rotates,1,0,0,0,0,0,0,0,0,0,0,0
Foods,0,8,0,0,0,0,0,0,0,0,0,0
Frito,0,2,0,0,0,0,0,0,0,0,0,0
Referring,2,0,0,0,0,0,0,0,0,0,0,0
Mathias,0,1,0,0,0,0,0,0,0,0,0,0
Continental,0,0,0,10,0,0,0,0,0,0,0,0
Airlines,0,2,0,0,0,0,0,0,0,0,0,0
night-coach,0,1,0,0,0,0,0,0,0,0,0,0
Flight,0,2,0,0,0,0,0,0,0,0,0,0
54,0,0,0,0,0,0,0,0,2,0,0,0
11:30,0,0,0,0,0,0,0,0,1,0,0,0
Hymen,0,1,0,0,0,0,0,0,0,0,0,0
membrane,0,6,0,0,0,0,0,0,0,0,0,0
abundant,0,0,0,7,0,0,0,0,0,0,0,0
depresses,1,0,0,0,0,0,0,0,0,0,0,0
squirmed,1,0,0,0,0,0,0,0,0,0,0,0
divan,0,4,0,0,0,0,0,0,0,0,0,0
powerless,0,0,0,2,0,0,0,0,0,0,0,0
chewed,3,0,0,0,0,0,0,0,0,0,0,0
Thirty-five,0,0,0,0,0,0,0,0,3,0,0,0
Karolinerna,0,1,0,0,0,0,0,0,0,0,0,0
1897-8,0,0,0,0,0,0,0,0,1,0,0,0
masterpiece,0,8,0,0,0,0,0,0,0,0,0,0
reversed,7,0,0,0,0,0,0,0,0,0,0,0
Freudian,0,0,0,2,0,0,0,0,0,0,0,0
sublimate,1,1,0,0,0,0,0,0,0,0,0,0
superego,0,1,0,0,0,0,0,0,0,0,0,0
planted,8,0,0,0,0,0,0,0,0,0,0,0
Ahrens,0,1,0,0,0,0,0,0,0,0,0,0
varieties,0,7,0,0,0,0,0,0,0,0,0,0
unexplored,0,0,0,4,0,0,0,0,0,0,0,0
treasurer,0,9,0,0,0,0,0,0,0,0,0,0
Frayne's,0,2,0,0,0,0,0,0,0,0,0,0
navy-blue,0,0,0,1,0,0,0,0,0,0,0,0
shortcomings,0,4,0,0,0,0,0,0,0,0,0,0
survey-type,0,0,0,1,0,0,0,0,0,0,0,0
anthropology,0,4,0,0,0,0,0,0,0,0,0,0
clocks,0,5,0,0,0,0,0,0,0,0,0,0
rackety,0,0,0,1,0,0,0,0,0,0,0,0
Whirlwind's,0,1,0,0,0,0,0,0,0,0,0,0
blindly,0,0,0,0,5,0,0,0,0,0,0,0
gratification,0,3,0,0,0,0,0,0,0,0,0,0
Gannon,0,4,0,0,0,0,0,0,0,0,0,0
Marietta,0,2,0,0,0,0,0,0,0,0,0,0
NW,0,4,0,0,0,0,0,0,0,0,0,0
Apartment,0,2,0,0,0,0,0,0,0,0,0,0
101b,0,0,0,0,0,0,0,0,1,0,0,0
styled,2,0,0,0,0,0,0,0,0,0,0,0
clarifies,1,0,0,0,0,0,0,0,0,0,0,0
yearnings,0,1,0,0,0,0,0,0,0,0,0,0
monotone,0,0,0,2,0,0,0,0,0,0,0,0
possiblities,0,1,0,0,0,0,0,0,0,0,0,0
sterilization,0,3,0,0,0,0,0,0,0,0,0,0
doses,0,10,0,0,0,0,0,0,0,0,0,0
assumes,3,0,0,0,0,0,0,0,0,0,0,0
bolt-action,0,3,0,0,0,0,0,0,0,0,0,0
high-power,0,1,0,0,0,0,0,0,0,0,0,0
Enfield,0,1,0,0,0,0,0,0,0,0,0,0
holstered,1,0,0,0,0,0,0,0,0,0,0,0
cap-and-ball,0,1,0,0,0,0,0,0,0,0,0,0
trudged,2,0,0,0,0,0,0,0,0,0,0,0
aching,6,0,0,0,0,0,0,0,0,0,0,0
bony,0,0,0,5,0,0,0,0,0,0,0,0
homosexuals,0,3,0,0,0,0,0,0,0,0,0,0
Athens,0,1,0,0,0,0,0,0,0,0,0,0
Versailles,0,1,0,0,0,0,0,0,0,0,0,0
hierarchies,0,1,0,0,0,0,0,0,0,0,0,0
Jist,0,0,0,0,3,0,0,0,0,0,0,0
Bids,0,1,0,0,0,0,0,0,0,0,0,0
Purchases,0,1,0,0,0,0,0,0,0,0,0,0
Paint,1,0,0,0,0,0,0,0,0,0,0,0
stripes,0,2,0,0,0,0,0,0,0,0,0,0
X-ray,0,5,0,0,0,0,0,0,0,0,0,0
Named,1,0,0,0,0,0,0,0,0,0,0,0
Farley,0,1,0,0,0,0,0,0,0,0,0,0
Gimbel,0,2,0,0,0,0,0,0,0,0,0,0
Blume,0,1,0,0,0,0,0,0,0,0,0,0
relentlessly,0,0,0,0,3,0,0,0,0,0,0,0
"75,000",0,0,0,0,0,0,0,0,1,0,0,0
bothering,3,0,0,0,0,0,0,0,0,0,0,0
Purification,0,1,0,0,0,0,0,0,0,0,0,0
companions,0,5,0,0,0,0,0,0,0,0,0,0
inexperienced,0,0,0,5,0,0,0,0,0,0,0,0
artistry,0,1,0,0,0,0,0,0,0,0,0,0
fastidious,0,0,0,2,0,0,0,0,0,0,0,0
tea-leaf,0,1,0,0,0,0,0,0,0,0,0,0
psyches,0,1,0,0,0,0,0,0,0,0,0,0
Beaverton,0,5,0,0,0,0,0,0,0,0,0,0
Traxel,0,1,0,0,0,0,0,0,0,0,0,0
Steve,0,2,0,0,0,0,0,0,0,0,0,0
Hutchins,0,3,0,0,0,0,0,0,0,0,0,0
Indications,0,2,0,0,0,0,0,0,0,0,0,0
draught,0,2,0,0,0,0,0,0,0,0,0,0
3-to-o,0,1,0,0,0,0,0,0,0,0,0,0
Champlain,0,3,0,0,0,0,0,0,0,0,0,0
Ethan,0,4,0,0,0,0,0,0,0,0,0,0
Primarily,0,0,0,0,1,0,0,0,0,0,0,0
referral,0,4,0,0,0,0,0,0,0,0,0,0
obligations,0,14,0,0,0,0,0,0,0,0,1,0
sweepingly,0,0,0,0,1,0,0,0,0,0,0,0
disloyal,0,0,0,2,0,0,0,0,0,0,0,0
pro-Communist,0,0,0,4,0,0,0,0,0,0,0,0
appeasing,1,0,0,0,0,0,0,0,0,0,0,0
Concrete,0,2,0,0,0,0,0,0,0,0,0,0
seed-pods,0,1,0,0,0,0,0,0,0,0,0,0
balsams,0,1,0,0,0,0,0,0,0,0,0,0
fire-crackers,0,1,0,0,0,0,0,0,0,0,0,0
pre-legislative,0,0,0,1,0,0,0,0,0,0,0,0
pertinence,0,2,0,0,0,0,0,0,0,0,0,0
abolitionists,0,2,0,0,0,0,0,0,0,0,0,0
bristled,2,0,0,0,0,0,0,0,0,0,0,0
Brisbane,0,2,0,0,0,0,0,0,0,0,0,0
Merrill,0,1,0,0,0,0,0,0,0,0,0,0
S.S.,0,1,0,0,0,0,0,0,0,0,0,0
lolling,1,0,0,0,0,0,0,0,0,0,0,0
Ouzo,0,1,0,0,0,0,0,0,0,0,0,0
relishing,1,0,0,0,0,0,0,0,0,0,0,0
Yucatan,0,1,0,0,0,0,0,0,0,0,0,0
inshore,0,0,0,1,1,0,0,0,0,0,0,0
Djakarta,0,1,0,0,0,0,0,0,0,0,0,0
Texoma,0,1,0,0,0,0,0,0,0,0,0,0
thirty-two,0,0,0,0,0,0,0,0,1,0,0,0
"1,000,000",0,0,0,0,0,0,0,0,1,0,0,0
poking,3,0,0,0,0,0,0,0,0,0,0,0
gasoline,0,10,0,0,0,0,0,0,0,0,0,0
Fairmont,0,1,0,0,0,0,0,0,0,0,0,0
Patrice,0,4,0,0,0,0,0,0,0,0,0,0
feedback,0,3,0,0,0,0,0,0,0,0,0,0
posterior,0,0,0,4,0,0,0,0,0,0,0,0
cortex,0,3,0,0,0,0,0,0,0,0,0,0
successors,0,3,0,0,0,0,0,0,0,0,0,0
mare's,0,1,0,0,0,0,0,0,0,0,0,0
edifice,0,2,0,0,0,0,0,0,0,0,0,0
Agrippa,0,1,0,0,0,0,0,0,0,0,0,0
B.C.,0,16,0,0,0,0,0,0,0,0,0,0
Hadrian,0,1,0,0,0,0,0,0,0,0,0,0
talkin',1,0,0,0,0,0,0,0,0,0,0,0
volcano,0,1,0,0,0,0,0,0,0,0,0,0
funneled,1,0,0,0,0,0,0,0,0,0,0,0
draughty,0,0,0,1,0,0,0,0,0,0,0,0
elderly,0,0,0,8,0,0,0,0,0,0,0,0
pious,0,0,0,7,0,0,0,0,0,0,0,0
resistor,0,2,0,0,0,0,0,0,0,0,0,0
mV,0,1,0,0,0,0,0,0,0,0,0,0
shunt,0,1,0,0,0,0,0,0,0,0,0,0
millivoltmeter,0,1,0,0,0,0,0,0,0,0,0,0
etiquette,0,1,0,0,0,0,0,0,0,0,0,0
Specifically,0,0,0,0,1,0,0,0,0,0,0,0
impotent,0,0,0,2,0,0,0,0,0,0,0,0
raggedness,0,1,0,0,0,0,0,0,0,0,0,0
deliberations,0,2,0,0,0,0,0,0,0,0,0,0
obsequies,0,1,0,0,0,0,0,0,0,0,0,0
Curious,0,0,0,1,0,0,0,0,0,0,0,0
crude,0,0,0,8,0,0,0,0,0,0,0,0
stitches,0,1,0,0,0,0,0,0,0,0,0,0
bewhiskered,0,0,0,1,0,0,0,0,0,0,0,0
clumps,0,1,0,0,0,0,0,0,0,0,0,0
fund-raising,0,4,0,0,0,0,0,0,0,0,0,0
homeowners,0,1,0,0,0,0,0,0,0,0,0,0
hard-hit,0,0,0,1,0,0,0,0,0,0,0,0
34220,0,0,0,0,0,0,0,0,1,0,0,0
Viceroy,0,1,0,0,0,0,0,0,0,0,0,0
behavioral,0,0,0,2,0,0,0,0,0,0,0,0
autonomic,0,0,0,7,0,0,0,0,0,0,0,0
tuning,0,1,0,0,0,0,0,0,0,0,0,0
recuperating,1,0,0,0,0,0,0,0,0,0,0,0
ailment,0,3,0,0,0,0,0,0,0,0,0,0
B-70,0,4,0,0,0,0,0,0,0,0,0,0
hunter-killer,0,3,0,0,0,0,0,0,0,0,0,0
railway-based,0,0,0,1,0,0,0,0,0,0,0,0
Keys's,0,2,0,0,0,0,0,0,0,0,0,0
smash,2,1,0,0,0,0,0,0,0,0,0,0
passport,0,4,0,0,0,0,0,0,0,0,0,0
Painter's,0,2,0,0,0,0,0,0,0,0,0,0
dicks,0,1,0,0,0,0,0,0,0,0,0,0
amendment's,0,1,0,0,0,0,0,0,0,0,0,0
sporadic,0,0,0,5,0,0,0,0,0,0,0,0
demarcated,1,0,0,0,0,0,0,0,0,0,0,0
day-after-day,0,0,0,1,0,0,0,0,0,0,0,0
Detente,0,1,0,0,0,0,0,0,0,0,0,0
prettiness,0,1,0,0,0,0,0,0,0,0,0,0
meanness,0,2,0,0,0,0,0,0,0,0,0,0
self-will,0,2,0,0,0,0,0,0,0,0,0,0
vellum,0,1,0,0,0,0,0,0,0,0,0,0
Operating,3,0,0,0,0,0,0,0,0,0,0,0
Bexar,0,1,0,0,0,0,0,0,0,0,0,0
Tarrant,0,1,0,0,0,0,0,0,0,0,0,0
"$451,500",0,1,0,0,0,0,0,0,0,0,0,0
"$157,460",0,1,0,0,0,0,0,0,0,0,0,0
outlay,0,2,0,0,0,0,0,0,0,0,0,0
"$88,000",0,1,0,0,0,0,0,0,0,0,0,0
Parkhouse,0,5,0,0,0,0,0,0,0,0,0,0
topics,0,6,0,0,0,0,0,0,0,0,0,0
demography,0,1,0,0,0,0,0,0,0,0,0,0
stereotype,0,9,0,0,0,0,0,0,0,0,0,0
Basic,0,0,0,4,0,0,0,0,0,0,0,0
fiber-coupled,0,0,0,4,0,0,0,0,0,0,0,0
double-stage,0,3,0,0,0,0,0,0,0,0,0,0
intensifier,0,4,0,0,0,0,0,0,0,0,0,0
carts,0,4,0,0,0,0,0,0,0,0,0,0
Pembina,0,3,0,0,0,0,0,0,0,0,0,0
Younger,0,1,0,1,0,0,0,0,0,0,0,0
Lastly,0,0,0,0,1,0,0,0,0,0,0,0
desolation,0,2,0,0,0,0,0,0,0,0,0,0
moraine's,0,1,0,0,0,0,0,0,0,0,0,0
stony,0,0,0,4,0,0,0,0,0,0,0,0
disintegrate,2,0,0,0,0,0,0,0,0,0,0,0
captions,0,1,0,0,0,0,0,0,0,0,0,0
epigrams,0,1,0,0,0,0,0,0,0,0,0,0
veiled,5,0,0,0,0,0,0,0,0,0,0,0
perishing,1,0,0,0,0,0,0,0,0,0,0,0
Graphic,0,0,0,1,0,0,0,0,0,0,0,0
Aid,0,6,0,0,0,0,0,0,0,0,0,0
Jurists,0,1,0,0,0,0,0,0,0,0,0,0
redefined,1,0,0,0,0,0,0,0,0,0,0,0
humiliating,0,0,0,3,0,0,0,0,0,0,0,0
casually,0,0,0,0,9,0,0,0,0,0,0,0
streams,0,9,0,0,0,0,0,0,0,0,0,0
Mor-ee-air-teeeee,0,1,0,0,0,0,0,0,0,0,0,0
shrieked,4,0,0,0,0,0,0,0,0,0,0,0
counterpointing,1,0,0,0,0,0,0,0,0,0,0,0
compulsion,0,3,0,0,0,0,0,0,0,0,0,0
queer,0,0,0,4,0,0,0,0,0,0,0,0
implacable,0,0,0,2,0,0,0,0,0,0,0,0
Henderson,0,1,0,0,0,0,0,0,0,0,0,0
Marriage,0,2,0,0,0,0,0,0,0,0,0,0
Altar,0,1,0,0,0,0,0,0,0,0,0,0
sixth-sense,0,1,0,0,0,0,0,0,0,0,0,0
speech-making,0,1,0,0,0,0,0,0,0,0,0,0
authoritatively,0,0,0,0,1,0,0,0,0,0,0,0
dropping,9,0,0,0,0,0,0,0,0,0,0,0
Sweeneys,0,2,0,0,0,0,0,0,0,0,0,0
Sloan's,0,3,0,0,0,0,0,0,0,0,0,0
unrewarding,0,0,0,2,0,0,0,0,0,0,0,0
rebelled,4,0,0,0,0,0,0,0,0,0,0,0
experimentation,0,6,0,0,0,0,0,0,0,0,0,0
Oslo,0,3,0,0,0,0,0,0,0,0,0,0
Kooks,0,1,0,0,0,0,0,0,0,0,0,0
Crumble,1,0,0,0,0,0,0,0,0,0,0,0
amusingly,0,0,0,0,1,0,0,0,0,0,0,0
take-off,0,3,0,0,0,0,0,0,0,0,0,0
sneaky,0,0,0,1,0,0,0,0,0,0,0,0
announcers,0,1,0,0,0,0,0,0,0,0,0,0
homogenize,1,0,0,0,0,0,0,0,0,0,0,0
Watchers,0,1,0,0,0,0,0,0,0,0,0,0
veritable,0,0,0,4,0,0,0,0,0,0,0,0
nolo,0,0,0,0,0,0,0,0,0,0,1,0
contendere,0,0,0,0,0,0,0,0,0,0,1,0
nominal,0,0,0,9,0,0,0,0,0,0,0,0
Dartmouth's,0,2,0,0,0,0,0,0,0,0,0,0
Wrong,0,0,0,1,0,0,0,0,0,0,0,0
self-discovery,0,2,0,0,0,0,0,0,0,0,0,0
permissive,0,0,0,3,0,0,0,0,0,0,0,0
self-observation,0,1,0,0,0,0,0,0,0,0,0,0
meadows,0,4,0,0,0,0,0,0,0,0,0,0
misconceptions,0,2,0,0,0,0,0,0,0,0,0,0
cement,1,6,0,0,0,0,0,0,0,0,0,0
discontinuance,0,1,0,0,0,0,0,0,0,0,0,0
Worse,0,0,0,1,0,0,0,0,0,0,0,0
Psithyrus,0,5,0,0,0,0,0,0,0,0,0,0
Bombus,0,3,0,0,0,0,0,0,0,0,0,0
miniscule,0,0,0,1,0,0,0,0,0,0,0,0
sect,0,1,0,0,0,0,0,0,0,0,0,0
Home-keeping,0,0,0,1,0,0,0,0,0,0,0,0
disreputable,0,0,0,1,0,0,0,0,0,0,0,0
Socinianism,0,1,0,0,0,0,0,0,0,0,0,0
Skies,0,2,0,0,0,0,0,0,0,0,0,0
Studies,0,6,0,0,0,0,0,0,0,0,0,0
elicit,1,0,0,0,0,0,0,0,0,0,0,0
synchrony,0,1,0,0,0,0,0,0,0,0,0,0
desynchronizing,1,0,0,0,0,0,0,0,0,0,0,0
reinforced,6,0,0,0,0,0,0,0,0,0,0,0
Quince,0,1,0,0,0,0,0,0,0,0,0,0
wave-setting,0,0,0,1,0,0,0,0,0,0,0,0
lotions,0,1,0,0,0,0,0,0,0,0,0,0
240-grain,0,0,0,1,0,0,0,0,0,0,0,0
"1,850",0,0,0,0,0,0,0,0,1,0,0,0
fps,0,1,0,0,0,0,0,0,0,0,0,0
Passion,0,1,0,0,0,0,0,0,0,0,0,0
Play,0,2,0,0,0,0,0,0,0,0,0,0
strategists,0,3,0,0,0,0,0,0,0,0,0,0
perverted,1,0,0,0,0,0,0,0,0,0,0,0
Rimanelli,0,1,0,0,0,0,0,0,0,0,0,0
Rottosei,0,1,0,0,0,0,0,0,0,0,0,0
Advice,0,2,0,0,0,0,0,0,0,0,0,0
penned,2,0,0,0,0,0,0,0,0,0,0,0
perpetuated,1,0,0,0,0,0,0,0,0,0,0,0
Congregationalist,0,1,0,0,0,0,0,0,0,0,0,0
echoed,5,0,0,0,0,0,0,0,0,0,0,0
tomatoes,0,2,0,0,0,0,0,0,0,0,0,0
thence,0,0,0,0,3,0,0,0,0,0,0,0
Napoleon,0,4,0,0,0,0,0,0,0,0,0,0
Nehru,0,4,0,0,0,0,0,0,0,0,0,0
stirrings,0,1,0,0,0,0,0,0,0,0,0,0
pari-mutuel,0,0,0,1,0,0,0,0,0,0,0,0
gutters,0,1,0,0,0,0,0,0,0,0,0,0
Belmont,0,1,0,0,0,0,0,0,0,0,0,0
drone,0,3,0,0,0,0,0,0,0,0,0,0
fetid,0,0,0,2,0,0,0,0,0,0,0,0
odors,0,3,0,0,0,0,0,0,0,0,0,0
inclusions,0,2,0,0,0,0,0,0,0,0,0,0
enjoined,5,0,0,0,0,0,0,0,0,0,0,0
1602,0,0,0,0,0,0,0,0,2,0,0,0
Hobday,0,1,0,0,0,0,0,0,0,0,0,0
glover,0,1,0,0,0,0,0,0,0,0,0,0
transactions,0,3,0,0,0,0,0,0,0,0,0,0
Driving,1,1,0,0,0,0,0,0,0,0,0,0
Permit,1,1,0,0,0,0,0,0,0,0,0,0
$3.00,0,1,0,0,0,0,0,0,0,0,0,0
okay,0,0,0,3,0,0,0,0,0,1,0,0
tellers,0,1,0,0,0,0,0,0,0,0,0,0
soothsayers,0,1,0,0,0,0,0,0,0,0,0,0
slickers,0,1,0,0,0,0,0,0,0,0,0,0
donned,2,0,0,0,0,0,0,0,0,0,0,0
glancing,4,0,0,0,0,0,0,0,0,0,0,0
underlining,2,0,0,0,0,0,0,0,0,0,0,0
italics,0,2,0,0,0,0,0,0,0,0,0,0
reliance,0,5,0,0,0,0,0,0,0,0,0,0
Solomon,0,2,0,0,0,0,0,0,0,0,0,0
Asch,0,1,0,0,0,0,0,0,0,0,0,0
transcultural,0,0,0,1,0,0,0,0,0,0,0,0
metaphors,0,2,0,0,0,0,0,0,0,0,0,0
Muller,0,6,0,0,0,0,0,0,0,0,0,0
Robards',0,1,0,0,0,0,0,0,0,0,0,0
scowled,2,0,0,0,0,0,0,0,0,0,0,0
prophesies,1,0,0,0,0,0,0,0,0,0,0,0
Arctic,0,2,0,1,0,0,0,0,0,0,0,0
Blatz,0,5,0,0,0,0,0,0,0,0,0,0
unoccupied,0,0,0,1,0,0,0,0,0,0,0,0
Sonata,0,7,0,0,0,0,0,0,0,0,0,0
dynamically,0,0,0,0,1,0,0,0,0,0,0,0
arpeggios,0,1,0,0,0,0,0,0,0,0,0,0
quasi-recitative,0,0,0,1,0,0,0,0,0,0,0,0
Orlick,0,3,0,0,0,0,0,0,0,0,0,0
bangs,1,1,0,0,0,0,0,0,0,0,0,0
unclenched,1,0,0,0,0,0,0,0,0,0,0,0
watered,3,0,0,0,0,0,0,0,0,0,0,0
lets,2,0,0,0,0,0,0,0,0,0,0,0
gunfire,0,5,0,0,0,0,0,0,0,0,0,0
COLH,0,1,0,0,0,0,0,0,0,0,0,0
apartment-building,0,0,0,1,0,0,0,0,0,0,0,0
Dangling,1,0,0,0,0,0,0,0,0,0,0,0
trinkets,0,1,0,0,0,0,0,0,0,0,0,0
Cheat,0,1,0,0,0,0,0,0,0,0,0,0
Prior,0,0,0,0,5,0,0,0,0,0,0,0
Extruded,1,0,0,0,0,0,0,0,0,0,0,0
price-wise,0,0,0,0,1,0,0,0,0,0,0,0
packaging,3,0,0,0,0,0,0,0,0,0,0,0
symbolizing,1,0,0,0,0,0,0,0,0,0,0,0
punishing,1,0,0,0,0,0,0,0,0,0,0,0
biblical,0,0,0,3,0,0,0,0,0,0,0,0
affirmation,0,4,0,0,0,0,0,0,0,0,0,0
Janssen,0,3,0,0,0,0,0,0,0,0,0,0
yielded,8,0,0,0,0,0,0,0,0,0,0,0
disarmament,0,7,0,0,0,0,0,0,0,0,0,0
McCloy's,0,1,0,0,0,0,0,0,0,0,0,0
Length,0,1,0,0,0,0,0,0,0,0,0,0
Legal,0,0,0,1,0,0,0,0,0,0,0,0
Stigmata,0,1,0,0,0,0,0,0,0,0,0,0
anthology,0,2,0,0,0,0,0,0,0,0,0,0
applause,0,9,0,0,0,0,0,0,0,0,0,0
scales,0,2,0,0,0,0,0,0,0,0,0,0
platinum,0,4,0,0,0,0,0,0,0,0,0,0
invulnerable,0,0,0,1,0,0,0,0,0,0,0,0
shipped,3,0,0,0,0,0,0,0,0,0,0,0
Aeschylus,0,3,0,0,0,0,0,0,0,0,0,0
Athalie,0,1,0,0,0,0,0,0,0,0,0,0
chrome,0,3,0,0,0,0,0,0,0,0,0,0
grinning,4,0,0,0,0,0,0,0,0,0,0,0
Hostile,0,0,0,1,0,0,0,0,0,0,0,0
glances,0,4,0,0,0,0,0,0,0,0,0,0
straighten,3,0,0,0,0,0,0,0,0,0,0,0
distressed,3,0,0,0,0,0,0,0,0,0,0,0
polymers,0,3,0,0,0,0,0,0,0,0,0,0
rotation,0,7,0,0,0,0,0,0,0,0,0,0
incidental,0,0,0,5,0,0,0,0,0,0,0,0
clicking,0,1,0,0,0,0,0,0,0,0,0,0
downstream,0,0,0,1,3,0,0,0,0,0,0,0
facaded,0,0,0,1,0,0,0,0,0,0,0,0
pavilion,0,2,0,0,0,0,0,0,0,0,0,0
slave's,0,1,0,0,0,0,0,0,0,0,0,0
Dandy's,0,1,0,0,0,0,0,0,0,0,0,0
accusation,0,3,0,0,0,0,0,0,0,0,0,0
adjudged,1,0,0,0,0,0,0,0,0,0,0,0
Feathertop's,0,1,0,0,0,0,0,0,0,0,0,0
Carried,1,0,0,0,0,0,0,0,0,0,0,0
composes,1,0,0,0,0,0,0,0,0,0,0,0
captures,1,0,0,0,0,0,0,0,0,0,0,0
rhythms,0,7,0,0,0,0,0,0,0,0,0,0
suspend,2,0,0,0,0,0,0,0,0,0,0,0
Snug-Grip,0,1,0,0,0,0,0,0,0,0,0,0
Plasti-Bars,0,1,0,0,0,0,0,0,0,0,0,0
cemented,2,0,0,0,0,0,0,0,0,0,0,0
thud,1,2,0,0,0,0,0,0,0,0,0,0
truism,0,3,0,0,0,0,0,0,0,0,0,0
Oxytetracycline,0,1,0,0,0,0,0,0,0,0,0,0
hydrochloride,0,1,0,0,0,0,0,0,0,0,0,0
Terramycin,0,1,0,0,0,0,0,0,0,0,0,0
defenseless,0,0,0,2,0,0,0,0,0,0,0,0
dictator,0,3,0,0,0,0,0,0,0,0,0,0
involutorial,0,0,0,1,0,0,0,0,0,0,0,0
Stacy,0,5,0,0,0,0,0,0,0,0,0,0
forty-five,0,0,0,0,0,0,0,0,4,0,0,0
Cate's,0,2,0,0,0,0,0,0,0,0,0,0
suffrage,0,4,0,0,0,0,0,0,0,0,0,0
flapper,0,1,0,0,0,0,0,0,0,0,0,0
bathtub,0,2,0,0,0,0,0,0,0,0,0,0
quirking,1,0,0,0,0,0,0,0,0,0,0,0
Izaak's,0,2,0,0,0,0,0,0,0,0,0,0
x-ray,0,6,0,0,0,0,0,0,0,0,0,0
Price,0,8,0,0,0,0,0,0,0,0,0,0
thirty-eighth,0,0,0,1,0,0,0,0,0,0,0,0
Baseball,0,1,0,0,0,0,0,0,0,0,0,0
Writers',0,1,0,0,0,0,0,0,0,0,0,0
Waldorf-Astoria,0,2,0,0,0,0,0,0,0,0,0,0
Scientists,0,4,0,0,0,0,0,0,0,0,0,0
announcer,0,2,0,0,0,0,0,0,0,0,0,0
faring,2,0,0,0,0,0,0,0,0,0,0,0
15-degree,0,0,0,1,0,0,0,0,0,0,0,0
Abigail,0,2,0,0,0,0,0,0,0,0,0,0
Parris,0,2,0,0,0,0,0,0,0,0,0,0
inexorably,0,0,0,0,2,0,0,0,0,0,0,0
dreadfully,0,0,0,0,1,0,0,0,0,0,0,0
infected,3,0,0,0,0,0,0,0,0,0,0,0
Wetter,0,1,0,0,0,0,0,0,0,0,0,0
evacuate,1,0,0,0,0,0,0,0,0,0,0,0
381(a),0,0,0,0,0,0,0,0,3,0,0,0
professing,2,0,0,0,0,0,0,0,0,0,0,0
piety,0,3,0,0,0,0,0,0,0,0,0,0
Electronics,0,2,0,0,0,0,0,0,0,0,0,0
medicine,0,13,0,0,0,0,0,0,0,0,0,0
electrocardiograph,0,2,0,0,0,0,0,0,0,0,0,0
diathermy,0,1,0,0,0,0,0,0,0,0,0,0
Lauritz,0,1,0,0,0,0,0,0,0,0,0,0
Esmarch,0,2,0,0,0,0,0,0,0,0,0,0
97,0,0,0,0,0,0,0,0,2,0,0,0
compiler,0,4,0,0,0,0,0,0,0,0,0,0
case-hardened,0,0,0,1,0,0,0,0,0,0,0,0
race-driver,0,3,0,0,0,0,0,0,0,0,0,0
Giuseppe,0,2,0,0,0,0,0,0,0,0,0,0
Vendome,0,1,0,0,0,0,0,0,0,0,0,0
sneering,1,0,0,0,0,0,0,0,0,0,0,0
Bentleys,0,1,0,0,0,0,0,0,0,0,0,0
Rolls-Royces,0,1,0,0,0,0,0,0,0,0,0,0
overheat,1,0,0,0,0,0,0,0,0,0,0,0
sweaty,0,0,0,5,0,0,0,0,0,0,0,0
armpits,0,1,0,0,0,0,0,0,0,0,0,0
year-earlier,0,0,0,2,0,0,0,0,0,0,0,0
Honorable,0,0,0,3,0,0,0,0,0,0,0,0
blonde's,0,2,0,0,0,0,0,0,0,0,0,0
Understanding,1,0,0,0,0,0,0,0,0,0,0,0
embodies,3,0,0,0,0,0,0,0,0,0,0,0
redhead,0,4,0,0,0,0,0,0,0,0,0,0
thumping,4,1,0,0,0,0,0,0,0,0,0,0
mortars,0,1,0,0,0,0,0,0,0,0,0,0
mechanistic,0,0,0,1,0,0,0,0,0,0,0,0
governed,7,0,0,0,0,0,0,0,0,0,0,0
determinism,0,1,0,0,0,0,0,0,0,0,0,0
loveliest,0,0,0,2,0,0,0,0,0,0,0,0
Fontana,0,1,0,0,0,0,0,0,0,0,0,0
delle,0,1,0,0,0,0,0,0,0,0,0,0
Tartarughe,0,1,0,0,0,0,0,0,0,0,0,0
Fountain,0,5,0,0,0,0,0,0,0,0,0,0
Tortoises,0,1,0,0,0,0,0,0,0,0,0,0
phenomenal,0,0,0,1,0,0,0,0,0,0,0,0
horsepower,0,2,0,0,0,0,0,0,0,0,0,0
Riefling,0,3,0,0,0,0,0,0,0,0,0,0
recital,0,5,0,0,0,0,0,0,0,0,0,0
23rd,0,0,0,2,0,0,0,0,0,0,0,0
