,contSpam,contHam
atlanta,0.0,0.0008290155440414508
recharge,0.0,0.0004145077720207254
created,0.0013386880856760374,0.0008290155440414508
fills,0.0,0.0008290155440414508
gaps,0.0,0.0008290155440414508
holding,0.0,0.001450777202072539
arun,0.0,0.000621761658031088
transfr,0.0,0.0004145077720207254
takin,0.0,0.0008290155440414508
philosophy,0.0,0.000621761658031088
careabout,0.0,0.0002072538860103627
intend,0.0,0.0002072538860103627
itried2tell,0.0,0.0002072538860103627
iwas,0.0,0.0002072538860103627
marine,0.0,0.0002072538860103627
urmom,0.0,0.0002072538860103627
82050,0.002677376171352075,0.0
exciting,0.00535475234270415,0.0004145077720207254
eye,0.002677376171352075,0.0002072538860103627
foley,0.002677376171352075,0.0
prizes,0.002677376171352075,0.0
desparate,0.0,0.0004145077720207254
fake,0.0,0.0004145077720207254
learned,0.0,0.0002072538860103627
answering,0.0,0.0008290155440414508
afghanistan,0.0,0.0002072538860103627
honest,0.0,0.0002072538860103627
iraq,0.0,0.0002072538860103627
stable,0.0,0.0002072538860103627
traveling,0.0,0.0002072538860103627
1225,0.0013386880856760374,0.0
3100,0.002677376171352075,0.0
50award,0.0013386880856760374,0.0
pai,0.0,0.0002072538860103627
seh,0.0,0.0002072538860103627
beer,0.0,0.0010362694300518134
combine,0.0,0.0004145077720207254
parts,0.0,0.0002072538860103627
terry,0.0,0.0002072538860103627
tue,0.0,0.0002072538860103627
walsall,0.0,0.0002072538860103627
jess,0.0,0.0008290155440414508
sian,0.0,0.0004145077720207254
ccna,0.0,0.0002072538860103627
shrek,0.0,0.0002072538860103627
dirty,0.0013386880856760374,0.000621761658031088
fellow,0.0,0.0002072538860103627
dying,0.0,0.0002072538860103627
lifting,0.0,0.0002072538860103627
aid,0.0,0.0002072538860103627
bam,0.0,0.0002072538860103627
dec,0.0,0.0002072538860103627
ld,0.0,0.0002072538860103627
package,0.0013386880856760374,0.000621761658031088
teresa,0.0,0.0002072538860103627
usmle,0.0,0.0002072538860103627
mwahs,0.0,0.0002072538860103627
squishy,0.0,0.0002072538860103627
g696ga,0.002677376171352075,0.0
hottest,0.0013386880856760374,0.0
cheek,0.0,0.0002072538860103627
prominent,0.0,0.0002072538860103627
september,0.0,0.0002072538860103627
husband,0.0,0.000621761658031088
09050280520,0.0013386880856760374,0.0
8027,0.0013386880856760374,0.0
backdoor,0.0013386880856760374,0.0
bcm,0.0013386880856760374,0.0
dps,0.0013386880856760374,0.0
fraction,0.0013386880856760374,0.0
hack,0.0013386880856760374,0.0
neo69,0.0013386880856760374,0.0
subscribe,0.0013386880856760374,0.0
norm,0.002677376171352075,0.0002072538860103627
joanna,0.0,0.0004145077720207254
list,0.0,0.001450777202072539
comingdown,0.0,0.0002072538860103627
murali,0.0,0.0002072538860103627
replacement,0.0,0.0004145077720207254
sts,0.0,0.0002072538860103627
elliot,0.0,0.0002072538860103627
engalnd,0.0,0.0002072538860103627
kissing,0.0,0.0002072538860103627
mia,0.0,0.0002072538860103627
telly,0.0,0.0004145077720207254
08001950382,0.00535475234270415,0.0
100txt,0.0013386880856760374,0.0
12mths,0.002677376171352075,0.0
2price,0.0013386880856760374,0.0
d3wv,0.0013386880856760374,0.0
mth,0.0013386880856760374,0.0002072538860103627
tooth,0.002677376171352075,0.0
upto,0.002677376171352075,0.0004145077720207254
wipro,0.0,0.0004145077720207254
matric,0.0,0.0002072538860103627
650,0.0,0.0002072538860103627
850,0.0,0.0002072538860103627
payoh,0.0,0.000621761658031088
toa,0.0,0.000621761658031088
08718726970,0.0013386880856760374,0.0
fedex,0.0,0.0002072538860103627
payments,0.0,0.0002072538860103627
reception,0.0,0.0002072538860103627
hate,0.0,0.0008290155440414508
consensus,0.0,0.0002072538860103627
entertain,0.0,0.0002072538860103627
bras,0.0,0.0002072538860103627
delete,0.0,0.0004145077720207254
laundry,0.0,0.0004145077720207254
pillows,0.0,0.0002072538860103627
skype,0.0,0.0008290155440414508
strewn,0.0,0.0002072538860103627
tag,0.0,0.0002072538860103627
underwear,0.0,0.0004145077720207254
wednesday,0.0,0.0016580310880829016
fathima,0.0,0.000621761658031088
waheed,0.0,0.0004145077720207254
exposes,0.0,0.0002072538860103627
knee,0.0,0.0002072538860103627
mmmm,0.0,0.000621761658031088
pulls,0.0,0.0002072538860103627
pushes,0.0,0.0004145077720207254
weaknesses,0.0,0.0002072538860103627
wicked,0.0,0.0002072538860103627
ps3,0.0,0.0002072538860103627
srt,0.0,0.0002072538860103627
supports,0.0,0.0002072538860103627
thnk,0.0,0.001450777202072539
jontin,0.0,0.0002072538860103627
banned,0.0013386880856760374,0.0
nearly,0.0013386880856760374,0.000621761658031088
biro,0.0,0.0002072538860103627
masters,0.0,0.0008290155440414508
09058094594,0.0013386880856760374,0.0
avoiding,0.0,0.0004145077720207254
shell,0.0,0.0002072538860103627
unconsciously,0.0,0.0002072538860103627
unhappy,0.0,0.0002072538860103627
excuse,0.0,0.001450777202072539
jog,0.0,0.0002072538860103627
0776xxxxxxx,0.002677376171352075,0.0
18yrs,0.004016064257028112,0.0
09061743811,0.0013386880856760374,0.0
326,0.002677376171352075,0.0
abta,0.004016064257028112,0.0
season,0.0013386880856760374,0.0008290155440414508
lark,0.0,0.0002072538860103627
0870753331018,0.0013386880856760374,0.0
09090900040,0.0013386880856760374,0.0
7mp,0.0013386880856760374,0.0
extreme,0.0013386880856760374,0.0
sic,0.0013386880856760374,0.0
fones,0.0013386880856760374,0.0
stop2stop,0.0013386880856760374,0.0
wild,0.0013386880856760374,0.0
heads,0.0,0.0004145077720207254
uh,0.0,0.0004145077720207254
lim,0.0,0.0002072538860103627
parachute,0.0,0.0002072538860103627
vday,0.0,0.0004145077720207254
placed,0.0,0.0002072538860103627
08452810073,0.004016064257028112,0.0
80182,0.004016064257028112,0.0
lambda,0.0,0.0002072538860103627
table,0.0,0.000621761658031088
angels,0.0,0.0002072538860103627
build,0.0,0.0004145077720207254
fights,0.0,0.0004145077720207254
snowball,0.0,0.0002072538860103627
snowman,0.0,0.0004145077720207254
ello,0.0,0.0002072538860103627
ikea,0.0,0.000621761658031088
cn,0.0,0.000621761658031088
duffer,0.0,0.0002072538860103627
ofice,0.0,0.0002072538860103627
grr,0.0,0.0002072538860103627
pharmacy,0.0,0.0002072538860103627
prescription,0.0,0.0004145077720207254
cook,0.0,0.0008290155440414508
electricity,0.0,0.0004145077720207254
08715500022,0.0013386880856760374,0.0
cnl,0.0013386880856760374,0.0
rpl,0.0013386880856760374,0.0
fffff,0.0,0.0002072538860103627
kadeem,0.0,0.000621761658031088
fujitsu,0.0,0.0004145077720207254
lifebook,0.0,0.0002072538860103627
act,0.0,0.0002072538860103627
qing,0.0,0.0002072538860103627
scold,0.0,0.0004145077720207254
se,0.0,0.0004145077720207254
zhong,0.0,0.0002072538860103627
hypertension,0.0,0.0002072538860103627
annoyin,0.0,0.0002072538860103627
wud,0.0,0.000621761658031088
08702490080,0.0013386880856760374,0.0
09066358152,0.002677376171352075,0.0
prompts,0.002677376171352075,0.0
vpod,0.0013386880856760374,0.0
carry,0.0,0.000621761658031088
disturbing,0.0,0.0004145077720207254
avatar,0.0,0.000621761658031088
nigro,0.0,0.0002072538860103627
scratching,0.0,0.0002072538860103627
anyplaces,0.0,0.0002072538860103627
stops,0.0,0.000621761658031088
cleaning,0.0,0.0008290155440414508
constantly,0.0,0.000621761658031088
priority,0.0,0.0002072538860103627
ecstasy,0.0,0.0002072538860103627
09090204448,0.0013386880856760374,0.0
ls278bb,0.0013386880856760374,0.0
minapn,0.0013386880856760374,0.0
minded,0.0013386880856760374,0.0
flies,0.0,0.0004145077720207254
hittng,0.0,0.0002072538860103627
reflex,0.0,0.0002072538860103627
09050090044,0.008032128514056224,0.0
costa,0.009370816599732263,0.0
max10mins,0.008032128514056224,0.0
pobox334,0.008032128514056224,0.0
sol,0.009370816599732263,0.0
stockport,0.008032128514056224,0.0
toclaim,0.008032128514056224,0.0
cat,0.0,0.0008290155440414508
lousy,0.0,0.000621761658031088
woken,0.0,0.0004145077720207254
hip,0.0,0.0008290155440414508
adewale,0.0,0.0002072538860103627
aka,0.0,0.0004145077720207254
egbon,0.0,0.0002072538860103627
ic,0.0,0.000621761658031088
mary,0.0,0.0002072538860103627
deduct,0.0,0.0002072538860103627
wrks,0.0,0.0002072538860103627
asshole,0.0,0.0002072538860103627
monkey,0.0,0.0002072538860103627
grab,0.0,0.0002072538860103627
sliding,0.0,0.0002072538860103627
09065394973,0.0013386880856760374,0.0
payback,0.0,0.0002072538860103627
crack,0.0,0.000621761658031088
havnt,0.0,0.000621761658031088
honeybee,0.0,0.000621761658031088
laughed,0.0,0.000621761658031088
sweetest,0.0,0.000621761658031088
tescos,0.0,0.0002072538860103627
bowa,0.0,0.0002072538860103627
feathery,0.0,0.0002072538860103627
infra,0.0,0.0002072538860103627
nvm,0.0,0.0010362694300518134
gep,0.0,0.0002072538860103627
delhi,0.0,0.0004145077720207254
thinkin,0.0,0.0018652849740932642
2006,0.0013386880856760374,0.0
87239,0.00535475234270415,0.0
fifa,0.0013386880856760374,0.0
held,0.0013386880856760374,0.0002072538860103627
boat,0.0,0.000621761658031088
moms,0.0,0.0010362694300518134
shhhhh,0.0,0.0002072538860103627
arul,0.0,0.0002072538860103627
related,0.0,0.0002072538860103627
amk,0.0,0.0002072538860103627
09061743810,0.0013386880856760374,0.0
distract,0.0,0.0004145077720207254
fringe,0.0,0.0004145077720207254
length,0.0,0.0002072538860103627
antha,0.0,0.0002072538860103627
corrct,0.0,0.0002072538860103627
dane,0.0,0.0002072538860103627
basket,0.0,0.0002072538860103627
proof,0.0,0.000621761658031088
rupaul,0.0,0.0002072538860103627
08712400602450p,0.002677376171352075,0.0
61610,0.002677376171352075,0.0
provided,0.004016064257028112,0.0
tones2you,0.002677376171352075,0.0
curtsey,0.0,0.0002072538860103627
practising,0.0,0.0002072538860103627
2i,0.0,0.0002072538860103627
4my,0.0,0.0002072538860103627
feelingood,0.0,0.0002072538860103627
havbeen,0.0,0.0002072538860103627
havebeen,0.0,0.0002072538860103627
ordinator,0.0,0.0002072538860103627
payed2day,0.0,0.0002072538860103627
preschoolco,0.0,0.0002072538860103627
rise,0.0,0.0002072538860103627
yeh,0.0,0.000621761658031088
memory,0.0,0.0002072538860103627
converted,0.0,0.0002072538860103627
downloads,0.004016064257028112,0.0
members,0.004016064257028112,0.0
african,0.0,0.0002072538860103627
soil,0.0,0.0002072538860103627
major,0.0,0.000621761658031088
mel,0.0,0.0004145077720207254
outreach,0.0,0.0002072538860103627
roles,0.0,0.0002072538860103627
7oz,0.0,0.0002072538860103627
8lb,0.0,0.0002072538860103627
birth,0.0,0.000621761658031088
brilliantly,0.0,0.0002072538860103627
forwarding,0.0,0.0002072538860103627
intention,0.0,0.0002072538860103627
visitors,0.0,0.0002072538860103627
bend,0.0,0.0002072538860103627
inlude,0.0,0.0002072538860103627
previews,0.0,0.0002072538860103627
responsibility,0.0,0.0004145077720207254
rule,0.0,0.000621761658031088
rules,0.0,0.0002072538860103627
thia,0.0,0.0002072538860103627
08006344447,0.002677376171352075,0.0
freefone,0.00535475234270415,0.0
ambrith,0.0,0.0002072538860103627
dha,0.0,0.0002072538860103627
madurai,0.0,0.0002072538860103627
marrge,0.0,0.0002072538860103627
kitty,0.0,0.0002072538860103627
natural,0.0,0.000621761658031088
shaved,0.0,0.0002072538860103627
onwards,0.0,0.000621761658031088
tactful,0.0,0.0002072538860103627
150ppermesssubscription,0.004016064257028112,0.0
1winaweek,0.004016064257028112,0.0
skillgame,0.004016064257028112,0.0
tscs,0.004016064257028112,0.0
theatre,0.0,0.001243523316062176
eggs,0.0,0.000621761658031088
obviously,0.0,0.0010362694300518134
pert,0.0,0.0002072538860103627
crammed,0.0,0.0002072538860103627
47per,0.0,0.0002072538860103627
lie,0.0,0.0008290155440414508
satsgettin,0.0,0.0002072538860103627
apologize,0.0,0.0002072538860103627
pei,0.0,0.0002072538860103627
boost,0.0,0.000621761658031088
kid,0.0,0.0004145077720207254
subtoitles,0.0,0.0002072538860103627
sitting,0.0,0.0018652849740932642
jot,0.0,0.0002072538860103627
cereals,0.0,0.0002072538860103627
gari,0.0,0.0002072538860103627
affair,0.0,0.0004145077720207254
infernal,0.0,0.0008290155440414508
including,0.0,0.001450777202072539
bold2,0.0,0.0002072538860103627
calicut,0.0,0.000621761658031088
09094100151,0.0013386880856760374,0.0
1er,0.0013386880856760374,0.0
aom,0.0013386880856760374,0.0
box61,0.0013386880856760374,0.0
cast,0.0013386880856760374,0.0
gbp5,0.0013386880856760374,0.0
m60,0.0013386880856760374,0.0
nb,0.0,0.0004145077720207254
parco,0.0,0.0004145077720207254
thkin,0.0,0.0002072538860103627
resubbing,0.0,0.0002072538860103627
shadow,0.0,0.0002072538860103627
breadstick,0.0,0.0002072538860103627
ahmad,0.0,0.001243523316062176
hallaq,0.0,0.0004145077720207254
saeed,0.0,0.0002072538860103627
09066362220,0.0013386880856760374,0.0
box97n7qp,0.004016064257028112,0.0
bck,0.0,0.0004145077720207254
brown,0.0,0.0002072538860103627
color,0.0,0.0004145077720207254
giv,0.0013386880856760374,0.000621761658031088
lyk,0.0,0.0004145077720207254
pink,0.0013386880856760374,0.0004145077720207254
purple,0.0,0.0002072538860103627
yelow,0.0,0.0002072538860103627
arranging,0.0,0.0002072538860103627
eldest,0.0,0.0002072538860103627
drugdealer,0.0,0.0002072538860103627
23f,0.0013386880856760374,0.0
23g,0.0013386880856760374,0.0
gender,0.002677376171352075,0.0
wither,0.0013386880856760374,0.0
sleepwell,0.0,0.0004145077720207254
wondarfull,0.0,0.0002072538860103627
box139,0.0013386880856760374,0.0
la32wu,0.0013386880856760374,0.0
txt250,0.0013386880856760374,0.0
txtx,0.0013386880856760374,0.0
web2mobile,0.0013386880856760374,0.0
normally,0.0,0.000621761658031088
donyt,0.0,0.0002072538860103627
latelyxxx,0.0,0.0002072538860103627
onbus,0.0,0.0002072538860103627
85233,0.0013386880856760374,0.0
mca,0.0,0.0004145077720207254
rich,0.0,0.000621761658031088
2hook,0.0,0.0002072538860103627
endof,0.0,0.0002072538860103627
justthought,0.0,0.0002072538860103627
m8,0.002677376171352075,0.0002072538860103627
nevamind,0.0,0.0002072538860103627
offdam,0.0,0.0002072538860103627
sayhey,0.0,0.0002072538860103627
uwant,0.0,0.0002072538860103627
84199,0.00535475234270415,0.0
box39822,0.00535475234270415,0.0
eng,0.00535475234270415,0.0002072538860103627
flag,0.006693440428380187,0.0
official,0.006693440428380187,0.0002072538860103627
w111wx,0.00535475234270415,0.0
yer,0.00535475234270415,0.0
stressed,0.0,0.0002072538860103627
yor,0.0,0.000621761658031088
jason,0.0,0.000621761658031088
provider,0.0,0.0002072538860103627
soooo,0.0,0.0002072538860103627
tming,0.0,0.0002072538860103627
subs,0.004016064257028112,0.0002072538860103627
cutest,0.0,0.0002072538860103627
art,0.0,0.000621761658031088
dice,0.0,0.0002072538860103627
08700469649,0.0013386880856760374,0.0
box420,0.0013386880856760374,0.0
inclusive,0.006693440428380187,0.0
howda,0.0,0.0002072538860103627
mathe,0.0,0.0002072538860103627
samachara,0.0,0.0002072538860103627
audrie,0.0,0.0002072538860103627
autocorrect,0.0,0.0002072538860103627
readiness,0.0,0.0002072538860103627
simulate,0.0,0.0002072538860103627
armand,0.0,0.001243523316062176
vomiting,0.0,0.0004145077720207254
feet,0.0,0.000621761658031088
rub,0.0,0.0004145077720207254
lara,0.0,0.0002072538860103627
supplies,0.0,0.0002072538860103627
attach,0.0,0.0002072538860103627
clever,0.0,0.0004145077720207254
guesses,0.0,0.0002072538860103627
087123002209am,0.0013386880856760374,0.0
113,0.002677376171352075,0.0
bray,0.002677376171352075,0.0
eire,0.002677376171352075,0.0
med,0.004016064257028112,0.0002072538860103627
stamped,0.002677376171352075,0.0
wicklow,0.002677376171352075,0.0
nickey,0.0,0.0002072538860103627
nobbing,0.0,0.0002072538860103627
platt,0.0,0.0002072538860103627
washob,0.0,0.0002072538860103627
ryan,0.0,0.0004145077720207254
vikky,0.0,0.001450777202072539
idew,0.002677376171352075,0.0
argh,0.0,0.000621761658031088
looked,0.0,0.0010362694300518134
province,0.0,0.0002072538860103627
spotty,0.0,0.0002072538860103627
sterling,0.0,0.0002072538860103627
hall,0.0,0.0002072538860103627
hesitation,0.0,0.0002072538860103627
intha,0.0,0.0002072538860103627
ipaditan,0.0,0.0002072538860103627
manage,0.0,0.0004145077720207254
ponnungale,0.0,0.0002072538860103627
xam,0.0,0.0004145077720207254
rejected,0.0,0.0002072538860103627
diamonds,0.0,0.0004145077720207254
shitload,0.0,0.0004145077720207254
favor,0.0,0.000621761658031088
nimya,0.0,0.001243523316062176
shijas,0.0,0.000621761658031088
tessy,0.0,0.000621761658031088
aunty,0.0,0.000621761658031088
china,0.0,0.000621761658031088
noisy,0.0,0.0002072538860103627
mcat,0.0,0.0004145077720207254
needa,0.0,0.0002072538860103627
manual,0.0,0.0002072538860103627
reset,0.0,0.0002072538860103627
troubleshooting,0.0,0.0002072538860103627
08717168528,0.0013386880856760374,0.0
27,0.002677376171352075,0.0
b4u,0.0013386880856760374,0.0
b4utele,0.0013386880856760374,0.0
marsms,0.0013386880856760374,0.0
beg,0.0013386880856760374,0.0002072538860103627
creativity,0.0,0.0002072538860103627
expecting,0.0,0.0010362694300518134
sacrifice,0.0,0.0004145077720207254
stifled,0.0,0.0002072538860103627
strongly,0.0,0.0002072538860103627
morphine,0.0,0.000621761658031088
requirements,0.0,0.0002072538860103627
2getha,0.0,0.0002072538860103627
stayin,0.0,0.0004145077720207254
buffy,0.0013386880856760374,0.0
help08700621170150p,0.0013386880856760374,0.0
pix,0.00535475234270415,0.0008290155440414508
qlynnbv,0.0013386880856760374,0.0
satisfy,0.002677376171352075,0.0
30,0.002677376171352075,0.002487046632124352
cld,0.0,0.0004145077720207254
nosh,0.0,0.0002072538860103627
prefer,0.0,0.000621761658031088
lololo,0.0,0.0002072538860103627
waaaat,0.0,0.0002072538860103627
occupied,0.0,0.0002072538860103627
documents,0.0,0.0002072538860103627
kindly,0.0,0.000621761658031088
stapati,0.0,0.0002072538860103627
submitted,0.0,0.0002072538860103627
miles,0.0,0.0004145077720207254
cutie,0.0,0.0002072538860103627
hills,0.0,0.0002072538860103627
killed,0.0,0.0004145077720207254
colleagues,0.0,0.001450777202072539
kidz,0.0,0.0008290155440414508
latr,0.0,0.0010362694300518134
minuts,0.0,0.0010362694300518134
mood,0.0,0.0016580310880829016
sed,0.0013386880856760374,0.0010362694300518134
sofa,0.0,0.0018652849740932642
honesty,0.0,0.0002072538860103627
beggar,0.0,0.0002072538860103627
labor,0.0,0.0002072538860103627
shakara,0.0,0.0002072538860103627
specialisation,0.0,0.0002072538860103627
dent,0.0,0.0002072538860103627
smashed,0.0013386880856760374,0.0002072538860103627
crickiting,0.0,0.0002072538860103627
2docd,0.0,0.0002072538860103627
dontignore,0.0,0.0002072538860103627
dontmatter,0.0,0.0002072538860103627
dontplease,0.0,0.0002072538860103627
imin,0.0,0.0002072538860103627
isv,0.0,0.0002072538860103627
mycalls,0.0,0.0002072538860103627
outl8r,0.0,0.0002072538860103627
reallyneed,0.0,0.0002072538860103627
thecd,0.0,0.0002072538860103627
tome,0.0,0.0002072538860103627
